node,x,y,z,shared_abs_p_pa,joint_abs_p_pa,complex_difference_percent_of_max
1919,0.021895408962286866,0.06130714509440321,-0.039411736132116355,444.0345802699689,444.04456665567074,0.002169771187818227
1920,0.022017790498100417,0.06164981339468116,-0.035228464796960665,462.0722001563291,462.08759612225776,0.002801454031367813
1921,0.022084366362586972,0.06183622581524351,-0.030918112907621757,482.0760001795746,482.09716502120295,0.004057629087008325
1922,0.0220995133074496,0.06187863726085888,-0.026519415968939523,503.01211186245644,503.03602888325537,0.005352571220016982
1923,0.022072132297994512,0.06180197043438462,-0.022072132297994512,523.6156007841232,523.6348188381314,0.003967551834851381
1924,0.02201537598731635,0.06164305276448578,-0.017612300789853083,542.5212250593362,542.5452482045155,0.004244098482862307
1925,0.021945454952126395,0.06144727386595389,-0.013167272971275836,558.5252625929894,558.5442265384521,0.0032844218817073235
1926,0.021879506172839513,0.061262617283950625,-0.008751802469135808,570.6363095479488,570.64487228379,0.0016141962930822872
1927,0.021832814419085397,0.061131880373439106,-0.004366562883817084,578.1652281863063,578.1637667118165,0.0002394052291912764
1928,0.021815984299963762,0.061084756039898526,0.0,580.73305916796,580.7188428599185,0.004589184208162459
1929,0.021832814419085397,0.061131880373439106,0.004366562883817078,578.1704651575685,578.1556931478115,0.0028437963155569248
1930,0.021879506172839513,0.061262617283950625,0.0087518024691358,570.6658636874923,570.64321973897,0.003847761849635179
1931,0.021945454952126395,0.06144727386595389,0.013167272971275828,558.5656129882107,558.543898636033,0.003688970469966636
1932,0.02201537598731635,0.06164305276448577,0.017612300789853073,542.5706757705237,542.5462695440164,0.004003508509818093
1933,0.02207213229799452,0.06180197043438464,0.022072132297994502,523.6547240670851,523.6343021313734,0.0034292126463278737
1934,0.02209951330744961,0.06187863726085889,0.026519415968939513,503.072398541737,503.0374849783499,0.0062499318849826655
1935,0.022084366362586972,0.06183622581524351,0.030918112907621757,482.11887593845574,482.1001994180804,0.003758857977530317
1936,0.022017790498100417,0.06164981339468116,0.035228464796960665,462.1046858436311,462.09107961361144,0.003011982729583992
1937,0.021895408962286866,0.06130714509440321,0.03941173613211634,444.0474690451143,444.0478281536418,0.0019024014550372424
1938,0.02171694034270457,0.06080743295957279,0.04343388068540913,428.65462436835435,428.65342366565983,0.0015547491560910453
1939,0.0214853613074615,0.06015901166089219,0.04726779487641528,416.16144695978335,416.22208053143254,0.009991751160834122
1940,0.021205927475416813,0.05937659693116707,0.050894225941000334,406.7087906750306,406.6978049325057,0.0018017540067373171
1941,0.02088524270950301,0.05847867958660842,0.0543016310447078,399.8512007929084,399.859434268243,0.0025438289657373865
1942,0.020530483179183535,0.057485352901713895,0.057485352901713895,395.12100935124533,395.1264554070332,0.00230246563155872
1943,0.016851215428699693,0.0589792540004489,-0.0589792540004489,390.0840536696065,390.06300630506166,0.004415379219849479
1944,0.017179186776341157,0.060127153717194036,-0.05583235702310875,392.6809916513553,392.68996076562297,0.0018200787867591957
1945,0.01748325061869001,0.06119137716541502,-0.05244975185607001,397.0783097001681,397.09138178225044,0.0037129584945114727
1946,0.017757307265100712,0.062150575427852475,-0.04883259497902694,403.8163969930751,403.8108032602188,0.0009452388668877778
1947,0.017995474980565567,0.06298416243197946,-0.044988687451413906,413.18948401786383,413.18957388674045,0.0016929777466953167
1948,0.018192678526976723,0.06367437484441851,-0.040933526685697615,425.46815492777824,425.4696177743948,0.000962254391514368
1949,0.018345383528212935,0.06420884234874524,-0.03669076705642585,440.55249907505817,440.5576087488793,0.0013455071846576192
1950,0.0184524030878323,0.06458341080741302,-0.03229170540370651,457.9855434136852,457.99775234153617,0.0021758175993371355
1951,0.018515632313770014,0.06480471309819502,-0.02777344847065501,476.9126512274543,476.9356274054371,0.0038077145513090386
1952,0.018540496648748284,0.06489173827061899,-0.023175620810935355,496.167100364596,496.1904681562812,0.003827643261741663
1953,0.018535865946318855,0.06487553081211597,-0.018535865946318855,514.3713130347345,514.3927838391543,0.0035727203774726783
1954,0.01851323281472301,0.0647963148515305,-0.013884924611042251,530.1692252357104,530.1841662559401,0.002573459083772714
1955,0.018485112612648853,0.06469789414427098,-0.009242556306324427,542.3668354779442,542.3723807894534,0.0013530479333222795
1956,0.018462878112887944,0.06462007339510778,-0.004615719528221989,550.0593689695206,550.054997116018,0.0010681914007615834
1957,0.018454508778079838,0.06459078072327941,0.0,552.6980127844012,552.6810473397497,0.0059482424182771745
1958,0.018462878112887944,0.06462007339510778,0.0046157195282219825,550.0641270657766,550.0486534871226,0.0026434331972067177
1959,0.018485112612648853,0.06469789414427098,0.00924255630632442,542.3907765381732,542.3697792910336,0.0037065803463074273
1960,0.01851323281472301,0.0647963148515305,0.013884924611042244,530.2006035672779,530.1825017997099,0.0032811388750337376
1961,0.018535865946318855,0.06487553081211597,0.018535865946318845,514.4093841307746,514.3916605164984,0.0029224536687057195
1962,0.01854049664874828,0.06489173827061896,0.023175620810935334,496.20547449167566,496.18815351169815,0.00285050431973573
1963,0.018515632313770018,0.06480471309819504,0.027773448470655004,476.9574930553088,476.93670337897544,0.004156283898571243
1964,0.0184524030878323,0.06458341080741302,0.03229170540370651,458.0068842192482,457.9999988893483,0.0019765847571410135
1965,0.018345383528212935,0.06420884234874524,0.03669076705642585,440.5570156605275,440.5607862428265,0.0018918189966906002
1966,0.018192678526976723,0.06367437484441851,0.040933526685697615,425.46549934992595,425.47186208857994,0.0017628661770417312
1967,0.017995474980565567,0.06298416243197946,0.0449886874514139,413.1468839017506,413.19305806390014,0.007624342167244366
1968,0.017757307265100712,0.062150575427852475,0.048832594979026936,403.85150786053896,403.80337664728387,0.007921037616755009
1969,0.01748325061869001,0.06119137716541503,0.05244975185607001,397.07873509190506,397.0941565147367,0.002530562165346196
1970,0.017179186776341157,0.06012715371719403,0.05583235702310872,392.67532862517123,392.68842997277153,0.002875570579809536
1971,0.016851215428699693,0.0589792540004489,0.0589792540004489,390.04667377957503,390.0599687262541,0.0026740513471481303
1972,0.01295457767931369,0.06045469583679722,-0.06045469583679722,385.7924767338271,385.79350608037595,0.0003496140728200479
1973,0.013237017933998266,0.061772750358658576,-0.05736041104732582,386.28001613200473,386.28466954917593,0.002210338390772754
1974,0.013505084101503145,0.06302372580701468,-0.05402033640601258,388.06200629341873,388.06987046048,0.0024790975958965253
1975,0.013754101777402945,0.06418580829454708,-0.05043170651714413,391.54381649334096,391.5895991139933,0.008264838190422502
1976,0.013979355688044775,0.0652369932108756,-0.046597852293482574,397.29675139857346,397.29485035721757,0.0004824852010163731
1977,0.014176475317555318,0.06615688481525815,-0.04252942595266596,405.51943840848884,405.5120249231831,0.0016768212233462569
1978,0.014341937113600338,0.06692903986346824,-0.038245165636267564,416.4001297016428,416.3948452254084,0.0009353342955286154
1979,0.014473640544231914,0.06754365587308225,-0.03377182793654113,429.76145847272437,429.7594673261048,0.0005456414189838885
1980,0.014571464276648153,0.06800016662435805,-0.029142928553296307,445.02560698835856,445.0338669705105,0.0013780258736422843
1981,0.014637654989561677,0.06830905661795449,-0.024396091649269463,461.24409446104477,461.2563715451021,0.0020576670686781153
1982,0.014676869370291374,0.06849205706135975,-0.019569159160388507,477.1617326059172,477.17638734745634,0.002408018264965215
1983,0.014695713478914223,0.06857999623493304,-0.014695713478914223,491.4078770227429,491.417418068438,0.001564820829107656
1984,0.014701729616551213,0.06860807154390566,-0.009801153077700813,502.6728386889393,502.67511854373544,0.0005986341551384261
1985,0.014701962385457713,0.06860915779880267,-0.00490065412848591,509.8940633185195,509.88728755936114,0.0014513192467956765
1986,0.014701432866651437,0.06860668671104003,0.0,512.3834536317074,512.3762656287507,0.005227321498340288
1987,0.014701962385457713,0.06860915779880267,0.004900654128485902,509.8973144072388,509.8821166132232,0.0024892086503032367
1988,0.014701729616551213,0.06860807154390566,0.009801153077700806,502.68569865707997,502.6718469672347,0.002635144490785096
1989,0.014695713478914223,0.06857999623493304,0.014695713478914216,491.4254428667883,491.4143845619717,0.002389995028753817
1990,0.014676869370291374,0.06849205706135975,0.01956915916038849,477.1831707407697,477.17337287404047,0.0016471952128225599
1991,0.014637654989561676,0.06830905661795447,0.024396091649269442,461.2703100076459,461.2557453044565,0.0023929122300838054
1992,0.014571464276648153,0.06800016662435805,0.029142928553296293,445.0395057301651,445.0340158288095,0.0019825775226703815
1993,0.014473640544231914,0.06754365587308225,0.03377182793654113,429.7561057803877,429.76213967644725,0.0016043987002561657
1994,0.014341937113600338,0.06692903986346824,0.038245165636267564,416.3833338420202,416.39776411529635,0.002703396445156711
1995,0.014176475317555318,0.06615688481525815,0.04252942595266595,405.4950316797305,405.51425888763055,0.003236621560363504
1996,0.013979355688044776,0.06523699321087562,0.046597852293482574,397.25638333718723,397.2938763049663,0.00614920404527076
1997,0.013754101777402945,0.06418580829454708,0.050431706517144126,391.6171206880318,391.59444784766544,0.004238982646524491
1998,0.013505084101503148,0.06302372580701468,0.05402033640601257,388.0524158218199,388.0694761596434,0.002809168510492885
1999,0.013237017933998266,0.061772750358658576,0.0573604110473258,386.27453876920475,386.2839061377535,0.0015530449126610365
2000,0.01295457767931369,0.06045469583679722,0.06045469583679722,385.7836696637711,385.793763744276,0.0016708740764020665
2001,0.00883877862867012,0.06187145040069081,-0.06187145040069081,382.9159639992312,382.9100225252976,0.001210899897010347
2002,0.009052696606510556,0.06336887624557386,-0.05884252794231859,381.48578042610495,381.4905626457822,0.000854745716017789
2003,0.009259986805748641,0.06481990764024047,-0.05555992083449183,380.7860976114809,380.7977992320175,0.0022616308834158745
2004,0.009457584392898248,0.06620309075028771,-0.05201671416094036,381.0773106232486,381.14626859699484,0.011510424146360623
2005,0.009642253626626306,0.06749577538638413,-0.04821126813313152,383.0151570947672,382.9523975676312,0.012345214618730694
2006,0.009810788567745728,0.06867551997422007,-0.04414854855485576,386.5800730098819,386.5856583542203,0.001076565255050435
2007,0.00996028900514807,0.06972202303603646,-0.03984115602059226,392.3718444362066,392.3549222634751,0.0028549924663053092
2008,0.010088493113035838,0.07061945179125084,-0.03530972589562542,400.33733711373696,400.33104288175093,0.0010309229905339544
2009,0.010194119143735435,0.07135883400614802,-0.030582357431206297,410.28906512274153,410.27813049041663,0.0017915776512903367
2010,0.01027713580246914,0.07193995061728395,-0.025692839506172845,421.57543379035394,421.5844627723779,0.0015048432381209857
2011,0.010338858548550383,0.07237200983985266,-0.020677717097100767,433.2797427078898,433.2886615929935,0.0017074193082623791
2012,0.010381776914450525,0.07267243840115363,-0.01557266537167578,444.20115258423436,444.20642884574045,0.0012719502089943238
2013,0.010409073202568236,0.07286351241797764,-0.010409073202568236,453.11025297806503,453.11004218490325,0.0003897058837856066
2014,0.010423894136259212,0.07296725895381447,-0.00521194706812961,458.94004473345393,458.93349021106997,0.0011191074320992503
2015,0.010428551211459382,0.07299985848021566,0.0,460.9621906819557,460.9617747290578,0.005091010824500858
2016,0.010423894136259212,0.07296725895381447,0.005211947068129602,458.93676125717735,458.9297025673519,0.0012224354682818224
2017,0.010409073202568236,0.07286351241797764,0.010409073202568231,453.10817039873166,453.1062484759582,0.0011214161094818345
2018,0.010381776914450525,0.07267243840115363,0.015572665371675775,444.20430326319683,444.2030931813208,0.0006542304961122795
2019,0.010338858548550383,0.07237200983985266,0.02067771709710075,433.286478036101,433.2859960327902,0.0009035032448523467
2020,0.010277135802469138,0.07193995061728393,0.025692839506172824,421.58883015277365,421.5845942369141,0.0014447347371266512
2021,0.010194119143735436,0.07135883400614804,0.030582357431206287,410.2701439738482,410.28110161728176,0.0018386324783026939
2022,0.010088493113035838,0.07061945179125084,0.03530972589562542,400.32223564300097,400.3355244088618,0.00237642173876808
2023,0.00996028900514807,0.06972202303603646,0.03984115602059226,392.33738514484094,392.3582099098641,0.003452370857725883
2024,0.009810788567745728,0.06867551997422007,0.04414854855485576,386.57727936988374,386.5887940872659,0.0018891300260792164
2025,0.009642253626626306,0.06749577538638413,0.048211268133131514,382.87796996458025,382.9470382522569,0.01138055253954455
2026,0.009457584392898248,0.06620309075028771,0.05201671416094034,381.1746988300985,381.1501180894354,0.005141760150028723
2027,0.009259986805748643,0.06481990764024047,0.05555992083449182,380.7854706698391,380.7959566680941,0.0017177121437974396
2028,0.009052696606510556,0.06336887624557386,0.05884252794231858,381.48696859719826,381.4929004677135,0.0012076672975392898
2029,0.00883877862867012,0.06187145040069081,0.06187145040069081,382.90648807847754,382.913736331132,0.001210321773317441
2030,0.004513175440874152,0.06318445617223804,-0.06318445617223804,381.8217849099916,381.83046045302655,0.0033980909036553987
2031,0.0046330157240419365,0.06486222013658705,-0.06022920441254511,378.9463596068156,378.9682196617249,0.0037731032209740085
2032,0.00475121323381957,0.0665169852734739,-0.05701455880583478,376.26480724343594,376.282017843445,0.0028271986192702045
2033,0.004866312594899223,0.06812837632858905,-0.053529438543891396,373.95164444196143,373.94836216998357,0.0025935570262604294
2034,0.004976701633310289,0.06967382286634397,-0.049767016333102834,372.09408255252004,372.2603636643683,0.030048570115647332
2035,0.00508067639279708,0.07112946949915903,-0.04572608753517367,371.5930076566786,371.5456511790993,0.009473276091739757
2036,0.0051765391168704985,0.07247154763618689,-0.04141231293496394,372.10700699024216,372.110122640756,0.0009233863554947572
2037,0.005262725343283666,0.07367815480597124,-0.03683907740298562,374.22464454185086,374.20019741385187,0.004058433397439303
2038,0.0053379455031212,0.07473123704369672,-0.032027673018727165,377.85399259174113,377.8591611452847,0.0008827695004767775
2039,0.005401313614925042,0.07561839060895051,-0.027006568074625183,382.8917808403361,382.87891347408123,0.0021095243264162506
2040,0.005452425655097569,0.0763339591713659,-0.021809702620390267,388.74103325839155,388.7466171617492,0.0012812227329167612
2041,0.005491350443256263,0.0768789062055876,-0.01647405132976877,394.69100634413985,394.6905668175334,0.0009423558508111205
2042,0.0055185132949916406,0.07725918612988289,-0.011037026589983272,399.8230172173211,399.8203258511271,0.001031564413694391
2043,0.0055344876359685324,0.07748282690355937,-0.0055344876359685324,403.302292748936,403.2979543434,0.0008920540973787753
2044,0.0055397509486053405,0.07755651328047468,0.0,404.5262038965189,404.52690476610803,0.0036798823489154167
2045,0.0055344876359685324,0.07748282690355937,0.005534487635968524,403.28205150427397,403.29604055022645,0.0023058845401413767
2046,0.0055185132949916406,0.07725918612988289,0.011037026589983264,399.806531679414,399.818256347404,0.0019508901934944514
2047,0.005491350443256263,0.0768789062055876,0.016474051329768764,394.6700503612436,394.6885446272494,0.0037510509730465406
2048,0.0054524256550975685,0.07633395917136589,0.021809702620390243,388.74157255051085,388.7452625199374,0.0006580390170998563
2049,0.005401313614925044,0.07561839060895052,0.027006568074625176,382.86827288048215,382.88280263607976,0.0026818983760535705
2050,0.0053379455031212,0.07473123704369672,0.032027673018727144,377.84739178001774,377.865662893696,0.003083489799258996
2051,0.005262725343283666,0.07367815480597124,0.03683907740298562,374.18576879365196,374.20623193692813,0.00339189564676867
2052,0.0051765391168704985,0.07247154763618689,0.04141231293496394,372.10291125085854,372.1170375593754,0.0023150632326818764
2053,0.00508067639279708,0.07112946949915903,0.04572608753517366,371.5024287843973,371.5445164013056,0.0069732677893428515
2054,0.00497670163331029,0.06967382286634398,0.049767016333102834,372.3263901795442,372.2643817844955,0.01028239248113067
2055,0.004866312594899224,0.06812837632858906,0.053529438543891396,373.93492440709286,373.9450468132044,0.0017026728736565754
2056,0.00475121323381957,0.06651698527347392,0.05701455880583478,376.2856809168306,376.2911270766253,0.003364267033493093
2057,0.004633015724041938,0.06486222013658706,0.06022920441254511,378.9692900732709,378.969625696569,0.0005093245134949385
2058,0.004513175440874152,0.06318445617223804,0.06318445617223804,381.83158998257886,381.83183127760725,0.0005793538711490016
2059,-0.0,0.06434671708797582,-0.06434671708797582,382.7015115919123,382.68727522912747,0.010028911173852486
2060,-0.0,0.06619634796137627,-0.061468037392706544,379.0533364927447,379.02194623510627,0.007174321014388343
2061,-0.0,0.06804725643316269,-0.058326219799853744,375.0190259606907,375.08063933860905,0.010262900924053043
2062,-0.0,0.06988063167604194,-0.05490621060260439,370.8497542935861,370.9583763273746,0.01937719900345211
2063,-0.0,0.07167452385574999,-0.05119608846839285,366.8728960822534,366.8033162801315,0.014064206339126476
2064,-0.0,0.07340420977184856,-0.04718842056761693,362.762321389189,362.78929389895245,0.005374752783443612
2065,-0.0,0.07504292265315711,-0.04288167008751835,359.2089540976658,359.2046837439447,0.0011555556617312578
2066,-0.0,0.07656296754959281,-0.038281483774796406,356.1940983260663,356.2430909206908,0.008143028203730442
2067,-0.0,0.07793715961428982,-0.033401639834695636,354.1820345234365,354.145492529908,0.006304030247923802
2068,-0.0,0.07914041077891096,-0.028264432421039636,352.9467383198106,352.99159043453454,0.007994720695960465
2069,-0.0,0.08015118491843692,-0.02290033854812484,352.71176330749813,352.73444780468674,0.0039361562745467565
2070,-0.0,0.08095250034986244,-0.017346964360684808,353.1245747788257,353.14053954760794,0.003138284652857148
2071,-0.0,0.08153224029793367,-0.011647462899704813,353.85253015149607,353.85734157274806,0.001609066539990758
2072,-0.0,0.08188275174448044,-0.005848767981748609,354.4967900830942,354.4902943845523,0.0012253219446870744
2073,-0.0,0.08200000000000002,0.0,354.7364162838108,354.7411462105853,0.0029766577319826804
2074,-0.0,0.08188275174448044,0.0058487679817485995,354.50427136779643,354.49486101776154,0.0024277864248303813
2075,-0.0,0.08153224029793367,0.011647462899704805,353.8494097479647,353.85287766171194,0.002689063084571929
2076,-0.0,0.08095250034986243,0.017346964360684797,353.14905865178184,353.14496266257936,0.003305567185885744
2077,-0.0,0.08015118491843692,0.022900338548124823,352.73438184555164,352.73807114396885,0.0030700719194173796
2078,-0.0,0.07914041077891096,0.02826443242103962,352.9980959498163,353.00057711079376,0.0004238358308316272
2079,-0.0,0.07793715961428982,0.03340163983469562,354.1487492609464,354.15307033616943,0.0007258113007630484
2080,-0.0,0.07656296754959281,0.038281483774796406,356.25550165662384,356.2542824488649,0.0006341790634736299
2081,-0.0,0.07504292265315711,0.04288167008751835,359.21501867370205,359.2057045773024,0.0018417480882628639
2082,-0.0,0.07340420977184857,0.04718842056761693,362.8036858634833,362.79635623860895,0.001261266283669201
2083,-0.0,0.07167452385574999,0.051196088468392846,366.77971404570917,366.8093305225809,0.006274628349496295
2084,-0.0,0.06988063167604194,0.05490621060260437,370.971995493823,370.9724119381751,0.008423209929863423
2085,-0.0,0.06804725643316271,0.05832621979985374,375.08851815782003,375.05978954155864,0.0069285538630808234
2086,-0.0,0.06619634796137626,0.061468037392706516,379.02101458577266,379.03155465639577,0.007361524809525743
2087,-0.0,0.06434671708797582,0.06434671708797582,382.6900292142648,382.7002686537059,0.00618176292598207
2088,-0.0046651997336827735,0.06531279627155885,-0.06531279627155885,385.32721639828014,385.33211843924255,0.0008322298707514246
2089,-0.0048082971597372326,0.06731616023632128,-0.06250786307658404,381.48140244431767,381.49202809141724,0.001761223131291993
2090,-0.004953137881870405,0.06934393034618569,-0.059437654582444883,377.1358730233493,377.12221322865923,0.0022914210458312746
2091,-0.005098502777249597,0.07137903888149438,-0.05608353054974559,372.30002343287197,372.2789816657614,0.003721929627561895
2092,-0.005242887623401996,0.07340042672762796,-0.052428876234019976,366.96288607909185,366.97080679966166,0.004615503969439494
2093,-0.0053844908951520215,0.07538287253212833,-0.04846041805636822,361.3259645025361,361.35463325727454,0.005944962029866654
2094,-0.005521219905467252,0.07729707867654156,-0.04416975924373803,355.4883125293643,355.4718591973616,0.0027279905187216867
2095,-0.005650721906176115,0.07911010668646565,-0.039555053343232824,349.6119596224214,349.57777249957934,0.005601791690671474
2096,-0.005770445641270723,0.08078623897779016,-0.03462267384762436,343.88507618392157,343.8749392437033,0.002483153373169043
2097,-0.005877735983239294,0.08228830376535015,-0.029388679916196484,338.6340531600939,338.6164086454454,0.002901123563090725
2098,-0.005969959654083653,0.08357943515717117,-0.02387983861633463,334.0281534891152,334.03082840327716,0.0006399845989046195
2099,-0.006044654241917767,0.08462515938684878,-0.01813396272575331,330.29345363365184,330.3106212509835,0.003260343617077898
2100,-0.006099687028315064,0.08539561839641094,-0.012199374056630139,327.560530193121,327.5859245450345,0.004963467778621553
2101,-0.006133406113674879,0.08586768559144835,-0.006133406113674888,325.90385710884664,325.9315774219811,0.005425767931424839
2102,-0.006144765249411844,0.08602671349176587,0.0,325.36592505178146,325.3694066360399,0.002622699281668008
2103,-0.006133406113674879,0.08586768559144835,0.006133406113674879,325.9057046467703,325.9197763103699,0.00230515875652047
2104,-0.006099687028315064,0.08539561839641094,0.012199374056630128,327.58570864509926,327.58394861216124,0.00031746429911095166
2105,-0.006044654241917767,0.08462515938684878,0.018133962725753305,330.31230936940506,330.31071273410925,0.0019308429541248018
2106,-0.005969959654083652,0.08357943515717116,0.02387983861633461,334.03591170571866,334.0343959172906,0.0003731880372111213
2107,-0.005877735983239296,0.08228830376535017,0.029388679916196474,338.61920663986643,338.6202345943794,0.0011459903155679955
2108,-0.005770445641270723,0.08078623897779016,0.03462267384762434,343.876006001981,343.8792573982472,0.0013394960390728807
2109,-0.005650721906176115,0.07911010668646565,0.039555053343232824,349.5712806528049,349.57883878666286,0.0016982375726710952
2110,-0.005521219905467252,0.07729707867654156,0.04416975924373803,355.46548807223763,355.4755931034151,0.002057901137681279
2111,-0.0053844908951520215,0.07538287253212833,0.04846041805636821,361.3250583552547,361.34132601589016,0.0036087694217403375
2112,-0.005242887623401996,0.07340042672762798,0.052428876234019976,366.9851250428393,366.98264854430374,0.003873623981201872
2113,-0.0050985027772495976,0.0713790388814944,0.05608353054974559,372.26180079448477,372.2718137848161,0.0017130073850810331
2114,-0.0049531378818704055,0.06934393034618572,0.059437654582444883,377.1143143794419,377.1259661868818,0.0026378373424618485
2115,-0.004808297159737233,0.0673161602363213,0.06250786307658404,381.4841619864633,381.48716206429316,0.0026019546354816986
2116,-0.0046651997336827735,0.06531279627155885,0.06531279627155885,385.3218005960589,385.327979367367,0.0034165464404580536
2117,-0.009434636194224646,0.06604245335957255,-0.06604245335957255,389.3168485345649,389.3230263269811,0.0014934207718644787
2118,-0.0097389430353705,0.06817260124759353,-0.06330312972990829,385.8480535294213,385.85479603659564,0.0011335142587087779
2119,-0.010049602814401959,0.07034721970081374,-0.06029761688641178,381.7484147661419,381.7623427882111,0.0024600902858442
2120,-0.010364407890341008,0.0725508552323871,-0.05700424339687558,377.1298546760171,377.1458291531264,0.0029845553251008025
2121,-0.010680475848848521,0.07476333094193968,-0.05340237924424263,371.9571571419302,371.96120318760745,0.001803941748918515
2122,-0.010994157572697533,0.07695910300888276,-0.049473709077138925,366.2947734892086,366.2990113012109,0.0009924987603705242
2123,-0.011300968527645765,0.0791067796935204,-0.045203874110583075,360.1807249943623,360.1648086574257,0.0026403392383656525
2124,-0.011595565579608945,0.08116895905726267,-0.04058447952863133,353.77114930738225,353.7570917741022,0.0025453632124881765
2125,-0.011871797971658438,0.0831025858016091,-0.03561539391497533,347.27324945147444,347.2594660398827,0.00249677035727932
2126,-0.01212286419753086,0.08486004938271606,-0.030307160493827173,340.9357626028176,340.9383789601151,0.0016825947699854328
2127,-0.012341602032775338,0.08639121422942742,-0.024683204065550697,335.09122597334004,335.104225468191,0.0024078599924530473
2128,-0.01252092208054104,0.08764645456378731,-0.018781383120811564,330.0716760206209,330.0928586376972,0.0034846309562489818
2129,-0.012654363475540161,0.08858054432878115,-0.012654363475540168,326.2107688954832,326.22990377349225,0.0031341022623886153
2130,-0.012736708175515655,0.08915695722860964,-0.006368354087757838,323.7712777721461,323.7891798289778,0.0034004815857253214
2131,-0.012764551211459373,0.08935185848021567,0.0,322.9826931202829,322.95343411271034,0.006989207473699695
2132,-0.012736708175515655,0.08915695722860964,0.006368354087757828,323.778173629671,323.7900308664095,0.003481470995660332
2133,-0.012654363475540161,0.08858054432878115,0.012654363475540161,326.2346308524081,326.2301483531188,0.0008776903174737554
2134,-0.01252092208054104,0.08764645456378731,0.018781383120811557,330.0996305050607,330.09455333503143,0.0008797216251964308
2135,-0.012341602032775342,0.08639121422942743,0.024683204065550683,335.1146900712119,335.1060279068291,0.0014796744583490946
2136,-0.01212286419753086,0.08486004938271606,0.030307160493827152,340.9488090018797,340.93972386149017,0.001507307316056938
2137,-0.011871797971658441,0.0831025858016091,0.03561539391497532,347.26756807223234,347.25937464994973,0.0014083607709071046
2138,-0.011595565579608945,0.08116895905726267,0.04058447952863133,353.76291365925334,353.7548821549011,0.001527769655670581
2139,-0.011300968527645765,0.0791067796935204,0.045203874110583075,360.16096450566005,360.1586395596703,0.0014619731263369694
2140,-0.010994157572697533,0.07695910300888276,0.049473709077138925,366.30128007285373,366.28529988220583,0.0029666205368510507
2141,-0.010680475848848521,0.07476333094193968,0.053402379244242626,371.9650319555359,371.9659887867668,0.001050031765743778
2142,-0.010364407890341008,0.0725508552323871,0.05700424339687556,377.13673653881864,377.1405553788717,0.0014371225739908634
2143,-0.010049602814401962,0.07034721970081376,0.06029761688641178,381.7472312521155,381.7563837880234,0.001506661492168356
2144,-0.0097389430353705,0.06817260124759353,0.06330312972990827,385.83544762185676,385.8514699522227,0.0026337509280422436
2145,-0.009434636194224646,0.06604245335957255,0.06604245335957255,389.30210202186896,389.3214259774311,0.003165050679461347
2146,-0.014250838274707993,0.06650391194863732,-0.06650391194863732,394.06461422735237,394.0758412779481,0.0023936894611258875
2147,-0.01472719494792488,0.0687269097569828,-0.06381784477434117,391.3130089486791,391.32494090168115,0.00227881490336877
2148,-0.015216400100550764,0.0710098671359036,-0.06086560040220309,387.9728549433143,387.98188918942634,0.0015346736069422535
2149,-0.015715410069020986,0.07333858032209796,-0.05762317025307698,384.2208394238059,384.22790987994176,0.0012245048628268707
2150,-0.016220043675145006,0.07569353715067673,-0.054066812250483376,380.02066071522194,380.0249777945685,0.0015051346530061407
2151,-0.0167247661875245,0.07804890887511437,-0.05017429856257353,375.38120463686266,375.3944703282254,0.0021800532354653663
2152,-0.017222494319830202,0.08037164015920766,-0.04592665151954723,370.4768557003555,370.4627114370834,0.002437314963228593
2153,-0.01770446700588483,0.08262084602746257,-0.041310423013731286,365.3025721116116,365.2894881204983,0.002281629222356452
2154,-0.0181602454615451,0.08474781215387715,-0.03632049092309021,360.08406773989424,360.07759831738474,0.0013871623750522488
2155,-0.018577919639845224,0.08669695831927775,-0.03096319939974206,355.0307547836823,355.0327636193698,0.0006050303962818596
2156,-0.018944595256329737,0.08840811119620548,-0.025259460341773003,350.3941138761647,350.40551936141594,0.0018729271898435661
2157,-0.019247202691945922,0.08982027922908101,-0.019247202691945933,346.43998907043243,346.4558322195458,0.002596621051843433
2158,-0.019473598392449196,0.09087679249809627,-0.012982398928299475,343.41266558979567,343.4289875124851,0.0029236933017089883
2159,-0.019613829667953702,0.0915312051171173,-0.006537943222651244,341.5242938223854,341.5249976288404,0.0016050309793509668
2160,-0.01966133768521181,0.09175290919765515,0.0,340.87328779086675,340.8795042700848,0.004863514992506878
2161,-0.019613829667953702,0.0915312051171173,0.0065379432226512334,341.51909399430514,341.52269352399946,0.0005901008724981466
2162,-0.019473598392449193,0.09087679249809626,0.01298239892829946,343.42656670210755,343.4282008539618,0.0009105074409990462
2163,-0.019247202691945922,0.08982027922908101,0.019247202691945922,346.4586040852001,346.4561441077854,0.0005524439093251975
2164,-0.018944595256329737,0.08840811119620548,0.025259460341772982,350.41122378762253,350.40667698298813,0.0009093807799538993
2165,-0.01857791963984522,0.08669695831927773,0.03096319939974203,355.03918294881265,355.0337447951408,0.0009402537024008296
2166,-0.0181602454615451,0.08474781215387715,0.0363204909230902,360.0817839674863,360.0766919507996,0.0008418304411498034
2167,-0.01770446700588483,0.08262084602746257,0.041310423013731286,365.29380218523096,365.2890879355062,0.0007721985037114986
2168,-0.017222494319830202,0.08037164015920766,0.04592665151954723,370.4496383560346,370.45024842464227,0.00010065069651415539
